ID,ID_img,timestamp,x,y,fix,nSat,hErr,alt,altU,h,hU,dgpsAge,checksum,date,typename,subcategory,detail,Measurement,note,energifyn,fjernvarme,geodanmark,kortopslag,samaqua
220,,,587644.8221,6139226.172,,,,,,,,,,,Tree,,,Totalstation,,,,,,
221,,,587642.857,6139226.02,,,,,,,,,,,Tree,,,Totalstation,,,,,,
222,,,587650.1552,6139227.578,,,,,,,,,,,Tree,,,Totalstation,,,,,,
223,,,587651.7423,6139232.103,,,,,,,,,,,Tree,,,Totalstation,,,,,,
224,,,587660.121,6139230.449,,,,,,,,,,,Tree,,,Totalstation,,,,,,
225,,,587655.4286,6139224.245,,,,,,,,,,,Tree,,,Totalstation,,,,,,
226,,,587663.1585,6139217.651,,,,,,,,,,,Tree,,,Totalstation,,,,,,
227,,,587665.9732,6139226.1,,,,,,,,,,,Tree,,,Totalstation,,,,,,
228,,,587641.9456,6139166.062,,,,,,,,,,,Bench,,,Totalstation,,,,,12265,
229,,,587641.8985,6139168.562,,,,,,,,,,,Trash Can,,,Totalstation,,,,,12266,
230,,,587558.4301,6139157.477,,,,,,,,,,,Tree,,,Totalstation,,,,1034116314,1135,
231,,,587578.286,6139160.827,,,,,,,,,,,Tree,,,Totalstation,,,,,,
232,,,587582.1612,6139169.765,,,,,,,,,,,Tree,,,Totalstation,,,,,,
233,,,587582.9981,6139174.263,,,,,,,,,,,Tree,,,Totalstation,,,,,,
234,,,587581.9596,6139177.917,,,,,,,,,,,Tree,,,Totalstation,,,,,,
235,,,587585.1839,6139177.787,,,,,,,,,,,Tree,,,Totalstation,,,,,,
236,,,587587.0434,6139173.44,,,,,,,,,,,Tree,,,Totalstation,,,,,,
237,,,587601.4009,6139184.618,,,,,,,,,,,Tree,,,Totalstation,,,,1034116318,,
238,,,587597.2783,6139195.324,,,,,,,,,,,Tree,,,Totalstation,,,,1034116319,,
239,,,587610.1885,6139235.31,,,,,,,,,,,Tree,,,Totalstation,,,,,,
240,,,587602.9958,6139237.77,,,,,,,,,,,Tree,,,Totalstation,,,,,32690,
241,,,587596.7867,6139238.531,,,,,,,,,,,Tree,,,Totalstation,,,,,,
242,,,587602.2807,6139251.859,,,,,,,,,,,Tree,,,Totalstation,,,,,22557,
243,,,587602.5618,6139255.745,,,,,,,,,,,Tree,,,Totalstation,,,,,,
244,,,587606.529,6139255.986,,,,,,,,,,,Tree,,,Totalstation,,,,,11872,
245,,,587612.7853,6139255.039,,,,,,,,,,,Tree,,,Totalstation,,,,,5136,
246,,,587619.582,6139250.254,,,,,,,,,,,Tree,,,Totalstation,,,,,19489,
247,,,587602.4626,6139266.529,,,,,,,,,,,Tree,,,Totalstation,,,,,18022,
248,,,587612.0707,6139262.551,,,,,,,,,,,Tree,,,Totalstation,,,,,5130,
249,,,587613.3018,6139269.42,,,,,,,,,,,Tree,,,Totalstation,,,,,5111,
250,,,587610.033,6139283.728,,,,,,,,,,,Tree,,,Totalstation,,,,,19495,
251,,,587637.0743,6139268.489,,,,,,,,,,,Tree,,,Totalstation,,,,,19464,
252,,,587638.0316,6139275.145,,,,,,,,,,,Tree,,,Totalstation,,,,,18032,
253,,,587641.2248,6139270.016,,,,,,,,,,,Tree,,,Totalstation,,,,,,
254,,,587628.0939,6139261.09,,,,,,,,,,,Tree,,,Totalstation,,,,,11894,
255,,,587625.111,6139259.564,,,,,,,,,,,Tree,,,Totalstation,,,,,11890,
256,,,587623.281,6139268.761,,,,,,,,,,,Bench,,,Totalstation,,,,,7145,
257,,,587619.8939,6139269.277,,,,,,,,,,,Bench,,,Totalstation,,,,,11583,
258,,,587617.5651,6139269.637,,,,,,,,,,,Trash Can,,,Totalstation,,,,,2680,
259,,,587636.5072,6139249.397,,,,,,,,,,,Tree,,,Totalstation,,,,,19486,
260,,,587641.4826,6139246.801,,,,,,,,,,,Tree,,,Totalstation,,,,,,
261,,,587643.5411,6139249.079,,,,,,,,,,,Tree,,,Totalstation,,,,,28421,
262,,,587646.1232,6139252.821,,,,,,,,,,,Tree,,,Totalstation,,,,,20944,
263,,,587594.0994,6139222.703,,,,,,,,,,,Trash Can,,,Totalstation,,,,,8587,
264,,,587600.5614,6139208.622,,,,,,,,,,,Bench,,,Totalstation,,,,,,
265,,,587591.6651,6139195.532,,,,,,,,,,,Bench,,,Totalstation,,,,,,
266,,,587597.7109,6139184.781,,,,,,,,,,,Bench,,,Totalstation,,,,,,
267,,,587597.563,6139257.091,,,,,,,,,,,Tree,,,Totalstation,,,,,,
268,,,587588.7759,6139255.278,,,,,,,,,,,Tree,,,Totalstation,,,,,,
269,,,587584.0222,6139256.167,,,,,,,,,,,Tree,,,Totalstation,,,,,,
270,,,587589.9256,6139259.988,,,,,,,,,,,Tree,,,Totalstation,,,,,,
271,,,587587.0132,6139265.638,,,,,,,,,,,Tree,,,Totalstation,,,,,,
272,,,587591.4375,6139271.655,,,,,,,,,,,Tree,,,Totalstation,,,,,,
273,,,587524.045,6139277.16,,,,,,,,,,,Tree,,,Totalstation,,,,1034116454,18027,
274,,,587636.001,6139329.429,,,,,,,,,,,Tree,,,Totalstation,,,,1034116455,,
275,,,587636.037,6139316.883,,,,,,,,,,,Tree,,,Totalstation,,,,1034116456,,
