time,acceleration_0,acceleration_1,acceleration_2,angular_rate_0,angular_rate_1,angular_rate_2,magnetic_0,magnetic_1,magnetic_2,yaw_pitch_roll_0,yaw_pitch_roll_1,yaw_pitch_roll_2
1619168480.8997033,0.07900000363588333,-0.6029999852180481,-9.892000198364258,0.001623000018298626,0.0006810000049881637,-0.0012669999850913882,0.9764999747276306,-0.9009000062942505,3.1679000854492188,47.215999603271484,0.4580000042915344,3.372999906539917
1619168481.163765,0.07500000298023224,-0.5649999976158142,-9.92300033569336,0.0008650000090710819,-0.0007009999826550484,-0.00202700006775558,0.9728000164031982,-0.8984000086784363,3.1666998863220215,47.22200012207031,0.4580000042915344,3.385999917984009
1619168481.4369612,0.06499999761581421,-0.5720000267028809,-9.859000205993652,-1.1000000085914508e-05,0.0009360000258311629,-0.0003380000125616789,0.972100019454956,-0.8970000147819519,3.1666998863220215,47.2239990234375,0.47699999809265137,3.371999979019165
1619168481.7022703,0.0729999989271164,-0.5820000171661377,-9.894000053405762,0.000582000007852912,-0.0005409999866969883,-0.0009590000263415277,0.9717000126838684,-0.8991000056266785,3.1658999919891357,47.23899841308594,0.4560000002384186,3.3919999599456787
1619168481.9762115,0.07699999958276749,-0.6340000033378601,-9.96500015258789,0.00046800001291558146,0.0014149999478831887,-0.0017689999658614397,0.972599983215332,-0.897599995136261,3.164900064468384,47.25199890136719,0.47099998593330383,3.38100004196167
1619168482.2413425,0.05999999865889549,-0.6010000109672546,-9.857000350952148,0.0026759998872876167,0.001294999965466559,0.000965000013820827,0.9725000262260437,-0.9002000093460083,3.1647000312805176,47.25699996948242,0.47600001096725464,3.380000114440918
1619168482.5152793,0.10599999874830246,-0.5709999799728394,-9.88599967956543,-0.0024790000170469284,-0.00072900002123788,0.00039999998989515007,0.9729999899864197,-0.8991000056266785,3.164799928665161,47.263999938964844,0.48399999737739563,3.365000009536743
1619168482.780714,0.06400000303983688,-0.597000002861023,-9.902000427246094,-0.0017659999430179596,0.0002690000110305846,0.0006319999811239541,0.9721999764442444,-0.900600016117096,3.1663999557495117,47.275001525878906,0.47699999809265137,3.365999937057495
1619168483.0543058,0.05900000035762787,-0.597000002861023,-9.90999984741211,-0.0010389999952167273,-0.0026779999025166035,0.0015320000238716602,0.9751999974250793,-0.8992999792098999,3.1605000495910645,47.27399826049805,0.460999995470047,3.3440001010894775
1619168483.3226178,0.061000000685453415,-0.6050000190734863,-9.807000160217285,0.002896999940276146,-0.0002119999990100041,0.00032900000223889947,0.970300018787384,-0.8996000289916992,3.16510009765625,47.284000396728516,0.4269999861717224,3.371999979019165
1619168483.5930693,0.0729999989271164,-0.5709999799728394,-9.902999877929688,-6.900000153109431e-05,0.00023600000713486224,-0.000818000000435859,0.9754999876022339,-0.9006999731063843,3.158799886703491,47.29800033569336,0.4399999976158142,3.377000093460083
1619168483.8587708,0.10000000149011612,-0.5640000104904175,-9.954000473022461,2.300000051036477e-05,-0.0007389999809674919,0.0008800000068731606,0.9724000096321106,-0.9039000272750854,3.161099910736084,47.31399917602539,0.4449999928474426,3.359999895095825
1619168484.1238253,0.07599999755620956,-0.5709999799728394,-9.904000282287598,0.0011810000287368894,-0.0007340000011026859,-0.0004780000017490238,0.9768000245094299,-0.9006999731063843,3.158400058746338,47.334999084472656,0.46700000762939453,3.384000062942505
1619168484.3985727,0.08799999952316284,-0.5759999752044678,-9.854999542236328,0.002374999923631549,-0.0005959999980404973,0.0006580000044777989,0.9689000248908997,-0.9010999798774719,3.1649999618530273,47.3489990234375,0.46700000762939453,3.38700008392334
1619168484.6744628,0.05999999865889549,-0.6100000143051147,-9.873000144958496,0.003599999938160181,-0.0021349999587982893,-0.0012750000460073352,0.972000002861023,-0.901199996471405,3.1598000526428223,47.36000061035156,0.46799999475479126,3.3929998874664307
1619168484.9367328,0.08299999684095383,-0.6119999885559082,-9.920999526977539,0.00088900001719594,-0.001171999960206449,0.0008800000068731606,0.97079998254776,-0.9024999737739563,3.1617000102996826,47.36800003051758,0.48100000619888306,3.3910000324249268
1619168485.202031,0.09099999815225601,-0.6150000095367432,-9.970000267028809,-0.000539999979082495,0.001095999963581562,-0.0016880000475794077,0.9684000015258789,-0.8999999761581421,3.1661999225616455,47.382999420166016,0.4580000042915344,3.3940000534057617
1619168485.475669,0.09700000286102295,-0.5720000267028809,-9.932000160217285,-0.0004309999931138009,0.0011050000321120024,0.00015900000289548188,0.96670001745224,-0.899399995803833,3.1656999588012695,47.39699935913086,0.460999995470047,3.3519999980926514
1619168485.7415211,0.0820000022649765,-0.5299999713897705,-9.958000183105469,-0.000830999983008951,-0.0013729999773204327,0.0006130000110715628,0.9656000137329102,-0.8988999724388123,3.1700000762939453,47.417999267578125,0.4560000002384186,3.377000093460083
1619168486.014852,0.06499999761581421,-0.6309999823570251,-9.9399995803833,-0.0017729999963194132,-0.0008219999726861715,0.0024629998952150345,0.9641000032424927,-0.9003999829292297,3.1723999977111816,47.45199966430664,0.4659999907016754,3.381999969482422
1619168486.28013,0.0949999988079071,-0.5419999957084656,-9.85200023651123,-0.0010349999647587538,0.0013429999817162752,0.001310999970883131,0.9624999761581421,-0.8996000289916992,3.174299955368042,47.45500183105469,0.4749999940395355,3.3519999980926514
1619168486.5541735,0.07100000232458115,-0.5929999947547913,-9.838000297546387,-0.0003969999961555004,0.00022899999748915434,0.0002849999873433262,0.9659000039100647,-0.8999000191688538,3.169100046157837,47.4630012512207,0.4580000042915344,3.371000051498413
1619168486.8193073,0.09099999815225601,-0.5609999895095825,-9.918999671936035,-0.003409000113606453,8.299999899463728e-05,-0.0010179999517276883,0.9645000100135803,-0.8999999761581421,3.172600030899048,47.4739990234375,0.46399998664855957,3.364000082015991
1619168487.0935652,0.05700000002980232,-0.597000002861023,-9.843999862670898,0.006333000026643276,-0.000674000009894371,-0.0006399999838322401,0.9625999927520752,-0.9000999927520752,3.1726999282836914,47.5,0.44200000166893005,3.371999979019165
1619168487.358257,0.0949999988079071,-0.5669999718666077,-9.887999534606934,-0.0034890000242739916,0.00039500001003034413,0.0024270000867545605,0.9629999995231628,-0.8992000222206116,3.17330002784729,47.520999908447266,0.47699999809265137,3.375
1619168487.6233544,0.0729999989271164,-0.5540000200271606,-9.87600040435791,0.003295999951660633,-0.00015199999324977398,0.0007779999868944287,0.9661999940872192,-0.9000999927520752,3.1665000915527344,47.5099983215332,0.43799999356269836,3.365000009536743
1619168487.897181,0.10199999809265137,-0.3269999921321869,-9.890999794006348,-0.004738999996334314,0.004009999800473452,0.002707999898120761,0.9670000076293945,-0.9000999927520752,3.1700000762939453,47.53900146484375,0.4580000042915344,3.3510000705718994
1619168488.162973,0.12800000607967377,-0.6349999904632568,-9.812000274658203,0.00468500005081296,0.0009899999713525176,0.00229199999012053,0.9639999866485596,-0.8996000289916992,3.172300100326538,47.55400085449219,0.45899999141693115,3.3589999675750732
1619168488.4374528,0.06499999761581421,-0.6980000138282776,-9.894000053405762,0.0033950000070035458,0.006006999872624874,-0.0035039999056607485,0.9653000235557556,-0.8995000123977661,3.168800115585327,47.56999969482422,0.4779999852180481,3.3550000190734863
1619168488.7025182,0.08900000154972076,-0.5379999876022339,-9.89900016784668,-0.005553999915719032,-0.0024339999072253704,-0.0012240000069141388,0.9670000076293945,-0.901199996471405,3.1689999103546143,47.56700134277344,0.4740000069141388,3.3329999446868896
1619168488.9803228,0.11500000208616257,-0.5559999942779541,-9.859000205993652,0.0036770000588148832,0.0007859999896027148,-0.0005540000274777412,0.9652000069618225,-0.9021000266075134,3.1691999435424805,47.560001373291016,0.45500001311302185,3.319000005722046
1619168489.2411253,0.05400000140070915,-0.6230000257492065,-9.890999794006348,0.007000000216066837,0.0006639999919570982,-0.003152000019326806,0.963699996471405,-0.8999000191688538,3.171299934387207,47.55400085449219,0.47999998927116394,3.3299999237060547
1619168489.5150146,0.09099999815225601,-0.5929999947547913,-9.894000053405762,0.003407000098377466,0.0006510000093840063,-0.0052280002273619175,0.9648000001907349,-0.8999000191688538,3.1679999828338623,47.53499984741211,0.45899999141693115,3.2980000972747803
1619168489.7810402,0.04600000008940697,-0.5709999799728394,-9.850000381469727,-0.002672000089660287,0.0010509999701753259,-0.0004020000051241368,0.9631999731063843,-0.8999000191688538,3.1712000370025635,47.534000396728516,0.44999998807907104,3.2929999828338623
1619168490.0556376,0.09099999815225601,-0.5899999737739563,-9.925999641418457,0.0019859999883919954,-0.0012039999710395932,-0.003212000010535121,0.9693999886512756,-0.9014000296592712,3.168299913406372,47.5260009765625,0.4300000071525574,3.2780001163482666
1619168490.318944,0.04699999839067459,-0.6380000114440918,-9.932000160217285,-0.00267999991774559,-0.0022990000434219837,-0.0025369999930262566,0.9679999947547913,-0.9010000228881836,3.1693999767303467,47.5,0.4519999921321869,3.2920000553131104
1619168490.584121,0.08299999684095383,-0.640999972820282,-9.97700023651123,-0.0010529999854043126,3.5000000934815034e-05,0.004056999925523996,0.9659000039100647,-0.8999000191688538,3.168800115585327,47.48699951171875,0.4350000023841858,3.3010001182556152
1619168490.8588827,0.0820000022649765,-0.5669999718666077,-9.869000434875488,-0.006390000227838755,-0.0015610000118613243,-0.00016500000492669642,0.9657999873161316,-0.8988999724388123,3.173799991607666,47.47600173950195,0.4429999887943268,3.3340001106262207
1619168491.1233132,0.12700000405311584,-0.6079999804496765,-9.958000183105469,-0.003708000062033534,-0.004368999972939491,0.0015140000032261014,0.9713000059127808,-0.8974000215530396,3.1717000007629395,47.4630012512207,0.5370000004768372,3.319999933242798
1619168491.3970652,0.05700000002980232,-0.6110000014305115,-9.967000007629395,0.0021440000273287296,-0.0004820000031031668,-0.003163000103086233,0.9642999768257141,-0.8998000025749207,3.171299934387207,47.4379997253418,0.46000000834465027,3.3289999961853027
1619168491.6684363,0.08699999749660492,-0.5649999976158142,-9.949999809265137,0.003579000011086464,-0.0016370000084862113,0.0025110000278800726,0.9653000235557556,-0.8978999853134155,3.1709001064300537,47.42499923706055,0.5509999990463257,3.3429999351501465
1619168491.936258,0.07100000232458115,-0.5879999995231628,-9.902000427246094,0.0021150000393390656,0.00020500000391621143,-0.0005370000144466758,0.9643999934196472,-0.8992999792098999,3.172100067138672,47.4119987487793,0.4690000116825104,3.3340001106262207
1619168492.2014472,0.05700000002980232,-0.5559999942779541,-9.951000213623047,0.005007000174373388,0.0004970000009052455,-0.002372999908402562,0.9641000032424927,-0.8971999883651733,3.170799970626831,47.40299987792969,0.4650000035762787,3.375
1619168492.4754922,0.1379999965429306,-0.5759999752044678,-9.904000282287598,0.006130000110715628,0.0006489999941550195,-0.00019500000053085387,0.9656000137329102,-0.900600016117096,3.169300079345703,47.402000427246094,0.49799999594688416,3.3959999084472656
1619168492.7407055,0.06700000166893005,-0.5370000004768372,-9.9350004196167,0.005646000150591135,-0.000506000011228025,0.0017259999876841903,0.9656999707221985,-0.8999000191688538,3.171799898147583,47.43600082397461,0.4320000112056732,3.3910000324249268
1619168493.0141814,0.050999999046325684,-0.6110000014305115,-9.880999565124512,0.004643999971449375,0.00014600000577047467,0.0031850000377744436,0.9652000069618225,-0.8991000056266785,3.1710000038146973,47.46200180053711,0.46399998664855957,3.4110000133514404
1619168493.280028,0.10300000011920929,-0.5839999914169312,-9.95300006866455,0.0042860000394284725,-0.0006309999735094607,0.0008709999965503812,0.9635000228881836,-0.8977000117301941,3.172300100326538,47.48099899291992,0.4659999907016754,3.38100004196167
1619168493.5530624,0.07400000095367432,-0.5699999928474426,-9.913999557495117,-0.0010770000517368317,-0.00011700000322889537,0.00024900000425986946,0.9641000032424927,-0.9007999897003174,3.1691999435424805,47.507999420166016,0.492000013589859,3.3429999351501465
1619168493.8191,0.09200000017881393,-0.6179999709129333,-9.887999534606934,-0.0038429999258369207,0.003192000091075897,0.0003020000003743917,0.965499997138977,-0.900600016117096,3.169800043106079,47.52399826049805,0.421999990940094,3.328000068664551
1619168494.0840619,0.0729999989271164,-0.5189999938011169,-9.972000122070312,-0.0011840000515803695,-0.00145800004247576,0.0033829999156296253,0.9639000296592712,-0.9028000235557556,3.167799949645996,47.53900146484375,0.4429999887943268,3.3459999561309814
1619168494.357574,0.17399999499320984,-0.6200000047683716,-9.906000137329102,-0.004468999803066254,-0.00031599999056197703,-0.0003009999927598983,0.9670000076293945,-0.9007999897003174,3.16729998588562,47.555999755859375,0.47999998927116394,3.385999917984009
1619168494.623101,-0.010999999940395355,-0.6949999928474426,-9.892000198364258,-0.02157999947667122,-0.0019330000504851341,0.00406600022688508,0.9663000106811523,-0.8967999815940857,3.166800022125244,47.54199981689453,0.47099998593330383,3.4030001163482666
1619168494.8963432,0.08900000154972076,-0.7099999785423279,-9.920000076293945,-0.001961000030860305,-0.00020700000459328294,-4.3000000005122274e-05,0.9678000211715698,-0.896399974822998,3.1672000885009766,47.52899932861328,0.4699999988079071,3.430999994277954
1619168495.1618993,0.012000000104308128,-0.6069999933242798,-9.928999900817871,0.000775999971665442,-0.002609000075608492,-0.004881000146269798,0.9713000059127808,-0.8937000036239624,3.1677000522613525,47.527000427246094,0.44200000166893005,3.431999921798706
1619168495.4356287,0.11699999868869781,-0.5920000076293945,-9.890000343322754,0.0030040000565350056,-0.0038670001085847616,-0.0024790000170469284,0.9713000059127808,-0.8932999968528748,3.1700000762939453,47.51599884033203,0.4860000014305115,3.390000104904175
1619168495.7009263,0.05999999865889549,-0.6119999885559082,-9.857999801635742,-0.00025599999935366213,0.0006779999821446836,-0.0002770000137388706,0.9728999733924866,-0.8927000164985657,3.168600082397461,47.48400115966797,0.46299999952316284,3.3910000324249268
1619168495.9748013,0.0820000022649765,-0.5899999737739563,-9.873000144958496,0.005638000089675188,0.0020069999154657125,0.001496999990195036,0.9710999727249146,-0.8913999795913696,3.167099952697754,47.46699905395508,0.4740000069141388,3.3949999809265137
1619168496.2401574,0.09099999815225601,-0.578000009059906,-9.82800006866455,0.0034360000863671303,0.0006849999772384763,-0.0015040000434964895,0.9714000225067139,-0.8909000158309937,3.164900064468384,47.452999114990234,0.4490000009536743,3.390000104904175
1619168496.5136037,0.07599999755620956,-0.5889999866485596,-9.876999855041504,-6.500000017695129e-05,-0.0006779999821446836,0.0015589999966323376,0.9688000082969666,-0.888700008392334,3.165800094604492,47.43899917602539,0.4560000002384186,3.3910000324249268
1619168496.7790947,0.07199999690055847,-0.5759999752044678,-9.949000358581543,0.0043830000795423985,-0.002019000006839633,-0.00037799999699927866,0.9710000157356262,-0.8888000249862671,3.1679000854492188,47.44599914550781,0.45100000500679016,3.4059998989105225
1619168497.0524912,0.008999999612569809,-0.5730000138282776,-10.0,0.023141000419855118,0.0027940000873059034,0.0013599999947473407,0.9682999849319458,-0.8837000131607056,3.1665000915527344,47.465999603271484,0.4309999942779541,3.48799991607666
1619168497.3179414,0.06700000166893005,-0.6859999895095825,-9.743000030517578,0.013612000271677971,0.0027389999013394117,-0.003918000031262636,0.9714999794960022,-0.8824999928474426,3.1684000492095947,47.452999114990234,0.453000009059906,3.562000036239624
1619168497.5838628,-0.04600000008940697,-0.5139999985694885,-10.14900016784668,0.005381000228226185,0.01623000018298626,0.005696999840438366,0.9731000065803528,-0.8747000098228455,3.175299882888794,47.50299835205078,0.4729999899864197,3.746999979019165
1619168497.857073,0.12999999523162842,-0.5920000076293945,-9.84000015258789,-0.01244099996984005,-0.0004400000034365803,-0.003766000038012862,0.9740999937057495,-0.8755000233650208,3.177799940109253,47.49599838256836,0.4959999918937683,3.7060000896453857
1619168498.1227179,-0.0010000000474974513,-0.703000009059906,-10.053999900817871,0.012157999910414219,0.0038640000857412815,-0.004356999881565571,0.9728000164031982,-0.8743000030517578,3.174799919128418,47.472999572753906,0.4050000011920929,3.74399995803833
1619168498.3966546,0.1340000033378601,-0.6539999842643738,-9.901000022888184,-0.013782000169157982,-0.00060299999313429,0.004910999909043312,0.9732000231742859,-0.8766000270843506,3.1745998859405518,47.472999572753906,0.41100001335144043,3.6059999465942383
1619168498.6614316,0.19099999964237213,-0.5479999780654907,-9.965999603271484,0.013891000300645828,-0.0002730000123847276,0.008504999801516533,0.9722999930381775,-0.883899986743927,3.1679000854492188,47.47100067138672,0.4580000042915344,3.5929999351501465
1619168498.9359977,0.07500000298023224,-0.7319999933242798,-9.835000038146973,-0.027652999386191368,0.001998000079765916,-0.001969000091776252,0.968500018119812,-0.8815000057220459,3.1707000732421875,47.46900177001953,0.4230000078678131,3.5510001182556152
1619168499.2006893,0.05400000140070915,-0.6380000114440918,-9.722999572753906,0.008263000287115574,-0.002993999980390072,-0.005022999830543995,0.9713000059127808,-0.882099986076355,3.1733999252319336,47.46900177001953,0.4090000092983246,3.615000009536743
1619168499.4745083,0.1080000028014183,-0.625,-9.847999572753906,-0.008678999729454517,-0.0045079998672008514,-0.0032309999223798513,0.9757999777793884,-0.8859000205993652,3.159899950027466,47.46099853515625,0.46299999952316284,3.6050000190734863
1619168499.7397947,0.07900000363588333,-0.656000018119812,-9.78600025177002,0.007903999648988247,0.0003859999997075647,-0.0020000000949949026,0.9746999740600586,-0.8840000033378601,3.169300079345703,47.41999816894531,0.421999990940094,3.5460000038146973
1619168500.0137727,0.04500000178813934,-0.5979999899864197,-9.958999633789062,0.007930999621748924,-0.002856000093743205,-0.0012049999786540866,0.9789000153541565,-0.8876000046730042,3.1572000980377197,47.39500045776367,0.39899998903274536,3.5299999713897705
1619168500.279105,0.0820000022649765,-0.6470000147819519,-9.843000411987305,-0.0017190000507980585,0.0006730000022798777,-0.0017810000572353601,0.9722999930381775,-0.8835999965667725,3.170799970626831,47.36399841308594,0.4729999899864197,3.505000114440918
1619168500.5446277,0.07599999755620956,-0.5690000057220459,-9.907999992370605,0.0031330001074820757,0.0009200000204145908,0.0025210001040250063,0.9782999753952026,-0.8884000182151794,3.1617000102996826,47.35200119018555,0.46000000834465027,3.51200008392334
1619168500.818157,0.06400000303983688,-0.6029999852180481,-9.927000045776367,0.011549999937415123,0.004234000109136105,-6.70000008540228e-05,0.9729999899864197,-0.8841999769210815,3.168600082397461,47.327999114990234,0.4480000138282776,3.5190000534057617
